,number,date,range,concept,negation,hof,location,correct_answ,hof_answ,location_answ,negation_answ,bleu_score,levenstein_sim,cosine_sim,jaccard_sim,Elmo_cosine,new_cosine_sim
338,339,2/12/20 19:31,hypertension,Hypertensive disease,0,0,,1,1.0,1.0,1.0,0.263157895,0.5,0.6737101670000001,0.533333333,0.6145762801170349,0.536808118224144
339,340,2/12/20 19:32,myocardial infarction,Myocardial Infarction,0,0,,1,0.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9392205476760864,1.0
340,341,2/12/20 19:32,Hypertension,Hypertensive disease,0,0,,1,1.0,1.0,1.0,0.263157895,0.5,0.6737101670000001,0.642857143,0.6140038371086121,0.536808118224144
341,342,2/12/20 19:32,amp,Adenosine Monophosphate,0,0,,1,1.0,1.0,1.0,0.0,0.130434783,0.469460875,0.14285714300000002,0.3064430356025696,0.44556933641433716
342,343,2/12/20 19:32,myocardial infarction,Myocardial Infarction,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9352898001670837,1.0
343,344,2/12/20 19:32,amp,Adenosine Monophosphate,0,0,,1,1.0,1.0,1.0,0.0,0.130434783,0.469460875,0.14285714300000002,0.3052176535129547,0.44556933641433716
344,345,2/12/20 19:32,hypertension,Hypertensive disease,0,0,,1,1.0,1.0,1.0,0.263157895,0.5,0.6737101670000001,0.533333333,0.610342800617218,0.536808118224144
345,346,2/12/20 19:32,amp,Adenosine Monophosphate,0,0,,1,1.0,1.0,1.0,0.0,0.130434783,0.469460875,0.14285714300000002,0.3063616156578064,0.44556933641433716
346,347,2/12/20 19:32,amp,Adenosine Monophosphate,0,0,,1,1.0,1.0,1.0,0.0,0.130434783,0.469460875,0.14285714300000002,0.3045000731945038,0.44556933641433716
347,348,2/12/20 19:33,amp,Adenosine Monophosphate,0,0,,1,1.0,1.0,1.0,0.0,0.130434783,0.469460875,0.14285714300000002,0.30439096689224243,0.44556933641433716
348,349,2/12/20 19:33,amp,Adenosine Monophosphate,0,0,,1,1.0,1.0,1.0,0.0,0.130434783,0.469460875,0.14285714300000002,0.30438804626464844,0.44556933641433716
349,350,2/12/20 19:33,CHF,Hypertensive disease,0,0,,1,0.0,1.0,1.0,0.981481481,0.96,1.0,0.833333333,0.5074857473373413,0.2095235581509769
350,351,2/12/20 19:33,amp,Adenosine Monophosphate,0,0,,1,1.0,1.0,1.0,0.0,0.130434783,0.469460875,0.14285714300000002,0.3037867844104767,0.44556933641433716
351,352,2/12/20 19:33,myocardial infarction,Myocardial Infarction,0,0,,1,0.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9352176189422607,1.0
352,353,2/12/20 19:33,amp,Adenosine Monophosphate,0,0,,1,1.0,1.0,1.0,0.0,0.130434783,0.469460875,0.14285714300000002,0.30521348118782043,0.44556933641433716
353,354,2/12/20 19:33,CHF,Hypertensive disease,0,0,,1,1.0,1.0,1.0,0.981481481,0.96,1.0,0.833333333,0.5075213313102722,0.2095235581509769
354,355,2/12/20 19:33,cardiomyopathy,Hypertensive disease,0,0,,1,1.0,1.0,1.0,0.5,0.8125,0.493917674,0.7142857140000001,0.41999271512031555,0.3944946229457855
355,356,2/12/20 19:33,myocardial infarction,Myocardial Infarction,0,0,,1,0.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9394906759262085,1.0
356,357,2/12/20 19:33,amp,Adenosine Monophosphate,0,0,,1,1.0,1.0,1.0,0.0,0.130434783,0.469460875,0.14285714300000002,0.3054543733596802,0.44556933641433716
357,358,2/12/20 19:34,myocardial infarction,Myocardial Infarction,0,0,,1,1.0,0.0,1.0,1.0,1.0,1.0,0.8,0.9352642297744751,1.0
358,359,2/12/20 19:34,amp,Adenosine Monophosphate,0,0,,1,1.0,1.0,1.0,0.0,0.130434783,0.469460875,0.14285714300000002,0.3052162230014801,0.44556933641433716
359,360,2/12/20 19:34,Iron deficiency anemia,Hypertensive disease,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5836471915245056,0.18626865077142915
360,361,2/12/20 19:34,myocardial infarctions,Myocardial Infarction,0,0,,1,1.0,1.0,1.0,1.277777778,0.954545455,0.6898215409999999,0.75,0.8677917718887329,0.6793421395123005
361,362,2/12/20 19:34,amp,Adenosine Monophosphate,0,0,,1,1.0,1.0,1.0,0.0,0.130434783,0.469460875,0.14285714300000002,0.3049060106277466,0.44556933641433716
362,363,2/12/20 19:34,HEART FAILURE,Hypertensive disease,0,0,Heart,1,1.0,1.0,1.0,1.0,1.0,1.0,0.111111111,0.572185218334198,0.18116220273077488
363,364,2/12/20 19:34,hypertension,Hypertensive disease,0,0,,1,1.0,1.0,1.0,0.263157895,0.5,0.6737101670000001,0.533333333,0.6115509271621704,0.536808118224144
364,365,2/12/20 19:34,Coumadin,Coumadin,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9185741543769836,1.0
365,366,2/12/20 19:35,Diabetes,Hypertensive disease,0,0,,1,1.0,1.0,1.0,0.263157895,0.470588235,0.8091974259999999,0.636363636,0.5108548402786255,0.42497584223747253
366,367,2/12/20 19:35,Coumadin,Coumadin,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9193738102912903,1.0
367,368,2/12/20 19:35,myocardial infarction,Hypertensive disease,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.5056792497634888,0.18533243875329694
368,369,2/12/20 19:35,myocardial infarction,Myocardial Infarction,0,0,,1,1.0,1.0,0.0,1.0,1.0,1.0,0.8,0.9374000430107117,1.0
369,370,2/12/20 19:35,Coronary artery disease,Hypertensive disease,0,0,Heart,1,1.0,1.0,1.0,1.0,1.0,1.0,0.7857142859999999,0.578298032283783,0.26130695769097656
370,371,2/12/20 19:35,Lisinopril,Lisinopril,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9457182884216309,1.0
371,372,2/12/20 19:35,Lisinopril,Lisinopril,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9471839666366577,1.0
372,373,2/12/20 19:35,amaurosis,Hypertensive disease,0,0,,1,1.0,1.0,1.0,1.0,1.0,0.0,0.875,0.4219273328781128,0.07371497596614063
373,374,2/12/20 19:35,myocardial infarction,Myocardial Infarction,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9388313293457031,1.0
374,375,2/12/20 19:36,myocardial infarction,Myocardial Infarction,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9375077486038208,1.0
375,376,2/12/20 19:36,chf,Hypertensive disease,0,0,,1,1.0,1.0,1.0,0.981481481,0.96,1.0,0.833333333,0.5086089968681335,0.2095235581509769
376,377,2/12/20 19:36,diabetes,Hypertensive disease,0,0,,1,1.0,1.0,1.0,0.263157895,0.470588235,0.8091974259999999,0.5,0.5069973468780518,0.42497584223747253
377,378,2/12/20 19:36,cad,Hypertensive disease,0,0,Heart,1,1.0,1.0,1.0,0.981481481,0.958333333,1.0,0.625,0.5820605158805847,0.26130695769097656
378,379,2/12/20 19:37,hypercholesterolemia,Hypertensive disease,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714290000001,0.5409720540046692,0.44301655888557434
379,380,2/12/20 19:37,CHRONIC OBSTRUCTIVE PULMONARY DISEASE,"Deafness, Sensorineural, And Male Infertility",0,0,Lung,0,1.0,1.0,1.0,0.454545455,0.405405405,0.309503272,0.068965517,0.5669320821762085,0.16038839993151752
380,381,2/12/20 19:38,MYOCARDIAL INFARCTION,Myocardial Infarction,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.125,0.9355667233467102,1.0
381,382,2/12/20 19:38,DIS,"Deafness, Sensorineural, And Male Infertility",0,0,,0,,,,0.0,0.04444444400000001,0.170714828,0.15,0.3734602928161621,-0.02618431895971298
382,383,2/12/20 19:38,FOOT GANGRENE,"Deafness, Sensorineural, And Male Infertility",0,0,Foot,1,1.0,1.0,1.0,0.344827586,0.1875,0.495674868,0.117647059,0.6108542680740356,0.15869308644905686
383,384,2/12/20 19:39,DIS,"Deafness, Sensorineural, And Male Infertility",0,0,Structure of right foot,0,,,,0.0,0.04444444400000001,0.170714828,0.15,0.3738538324832916,-0.02618431895971298
384,385,2/12/20 19:39,DIS,"Deafness, Sensorineural, And Male Infertility",0,0,,0,,,,0.0,0.04444444400000001,0.170714828,0.15,0.3769625425338745,-0.02618431895971298
385,386,2/12/20 19:39,post-concussive syndrome,"Deafness, Sensorineural, And Male Infertility",0,0,,1,1.0,1.0,1.0,0.9375,0.916666667,1.0,0.736842105,0.5628021359443665,0.20922999996691943
386,387,2/12/20 19:39,myocardial infarction,Myocardial Infarction,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9373138546943665,1.0
387,388,2/12/20 19:39,Food/Drug Interaction,Food-Drug Interactions,0,0,,1,1.0,1.0,1.0,0.25,0.9090909090000001,0.8100879790000001,0.833333333,0.8203888535499573,0.6427018344402313
388,389,2/12/20 19:40,MYOCARDIAL INFARCTION,Myocardial Infarction,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.125,0.9381982684135437,1.0
389,390,2/12/20 19:40,stomach,Food-Drug Interactions,0,0,Entire stomach,0,,,,0.263157895,0.4375,0.672669709,0.583333333,0.19852013885974884,0.020688645541667938
390,391,2/12/20 19:40,myocardial infarction,Myocardial Infarction,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9403495192527771,1.0
391,392,2/12/20 19:40,myocardial infarction,Myocardial Infarction,0,0,,1,0.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9375497698783875,1.0
392,393,2/12/20 19:42,myocardial infarction,Myocardial Infarction,0,0,,1,0.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9374272227287292,1.0
393,394,2/12/20 19:42,stomach,Food-Drug Interactions,0,0,Entire stomach,0,,,,0.263157895,0.4375,0.672669709,0.583333333,0.19842730462551117,0.020688645541667938
394,395,2/12/20 19:43,myocardial infarction,Myocardial Infarction,0,1,Arteries,1,1.0,0.0,1.0,1.0,1.0,1.0,0.8,0.9403495788574219,1.0
395,396,2/12/20 19:44,LAD,Obesity,0,0,Anterior descending branch of left coronary artery,0,,1.0,,0.0,0.234375,0.632856071,0.444444444,0.3073253631591797,-0.014345456180827958
396,397,2/12/20 19:45,Ext,Obesity,0,0,,0,,0.0,,0.0,0.275862069,0.204857625,0.31578947399999996,0.3287264108657837,0.05626275762915611
397,398,2/12/20 19:45,sem,Obesity,0,0,,0,,,,0.0,0.155172414,0.0,0.48,0.2406139075756073,0.10544326156377792
398,399,2/12/20 19:45,Afib,Obesity,0,0,,1,1.0,1.0,1.0,0.0,0.21052631600000002,0.8008730409999999,0.25,0.4042693078517914,0.11072748899459839
399,400,2/12/20 19:46,CVA,Obesity,0,0,,1,1.0,1.0,1.0,0.23809523800000001,0.851851852,0.727308333,0.8235294120000001,0.2870899736881256,0.1366998739540577
400,401,2/12/20 19:46,cerebrovascular accident,Obesity,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,0.29643571376800537,0.15073495544493198
401,402,2/12/20 19:46,IDDM,Obesity,0,0,,1,1.0,1.0,1.0,0.161290323,0.13888888900000002,0.6402129529999999,0.6315789470000001,0.36660850048065186,0.36215423978865147
402,403,2/12/20 19:46,neuropathy ( peripheral,Obesity,0,0,,1,1.0,1.0,1.0,0.47619047600000003,0.260869565,0.7045116570000001,0.75,0.424303263425827,0.12505397852510214
403,404,2/12/20 19:47,Infectious,Communicable Diseases,0,0,,1,1.0,1.0,1.0,0.0,0.19047619,0.543874189,0.41176470600000004,0.34562137722969055,0.37813355028629303
404,405,2/12/20 19:48,wound,Communicable Diseases,0,0,,1,1.0,1.0,1.0,0.526315789,0.384615385,0.640541121,0.454545455,0.26052403450012207,-0.027926621958613396
405,406,2/12/20 19:48,osteomyelitis,Communicable Diseases,0,0,Bone structure of calcaneum,1,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888890000001,0.3708064556121826,0.24478300660848618
406,407,2/12/20 19:49,anterior,Adenohypophyseal Diseases,0,0,Arteries,0,,,,0.0,0.16,0.171049237,0.3125,0.30153417587280273,-0.05468147061765194
407,408,2/12/20 19:49,anterior,Adenohypophyseal Diseases,0,0,,0,,,,0.0,0.16,0.171049237,0.3125,0.3016369938850403,-0.05468147061765194
408,409,2/12/20 19:49,stroke,Adenohypophyseal Diseases,0,0,,1,1.0,1.0,1.0,0.263157895,0.125,0.563425779,0.294117647,0.2766599953174591,0.027064479887485504
409,410,2/12/20 19:50,anterior,Adenohypophyseal Diseases,0,0,Anterior descending branch of left coronary artery,0,,,,0.0,0.16,0.171049237,0.3125,0.3013991117477417,-0.05468147061765194
410,411,2/12/20 19:50,dvt,Deep Vein Thrombosis,0,0,,1,1.0,1.0,1.0,0.333333333,0.7826086959999999,0.844430337,0.578947368,0.7839171290397644,0.6214955945809683
411,412,2/12/20 19:50,DVT,Deep Vein Thrombosis,0,0,Limb structure,1,1.0,1.0,1.0,0.333333333,0.7826086959999999,0.844430337,0.578947368,0.779123067855835,0.6214955945809683
412,413,2/12/20 19:51,DVT,Deep Vein Thrombosis,0,0,,1,1.0,1.0,1.0,0.333333333,0.7826086959999999,0.844430337,0.578947368,0.77906334400177,0.6214955945809683
413,414,2/12/20 19:51,DVT,Deep Vein Thrombosis,0,0,,1,1.0,1.0,1.0,0.333333333,0.7826086959999999,0.844430337,0.578947368,0.7790620923042297,0.6214955945809683
414,415,2/12/20 19:51,HEREDITARY ANGIOEDEMA,Deep Vein Thrombosis,0,0,,1,1.0,1.0,1.0,0.25,0.21739130399999998,0.571666837,0.115384615,0.5400345325469971,0.17901299968361856
415,416,2/12/20 19:51,DVT,Deep Vein Thrombosis,0,1,,1,1.0,0.0,1.0,0.333333333,0.7826086959999999,0.844430337,0.578947368,0.7815356850624084,0.6214955945809683
416,417,2/12/20 19:52,CHH,Deep Vein Thrombosis,0,0,,1,1.0,1.0,1.0,0.0,0.12,0.632903278,0.0625,0.3210242688655853,0.009474607929587365
417,418,2/12/20 19:52,DVT,Deep Vein Thrombosis,0,1,,1,1.0,1.0,1.0,0.333333333,0.7826086959999999,0.844430337,0.578947368,0.7801979184150696,0.6214955945809683
418,419,2/12/20 19:52,CHH,Deep Vein Thrombosis,0,0,,0,,,,0.0,0.12,0.632903278,0.0625,0.3209976851940155,0.009474607929587365
419,420,2/12/20 19:53,GERD,Deep Vein Thrombosis,0,0,,1,1.0,1.0,1.0,0.6465517239999999,0.7419354840000001,0.67886433,0.7777777779999999,0.42442330718040466,0.36121450960636137
420,421,2/12/20 19:53,anxiety,Anxiety,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9196041226387024,1.0
421,422,2/12/20 19:53,deep venous thrombosis,Deep Vein Thrombosis,0,0,Veins,1,0.0,0.0,1.0,0.333333333,0.818181818,0.844430337,0.611111111,0.7825676202774048,0.6214955945809683
422,423,2/12/20 19:54,depression,Anxiety,0,0,,1,1.0,1.0,1.0,0.263157895,0.473684211,0.7141569259999999,0.636363636,0.6563853025436401,0.7282243967056274
423,424,2/12/20 19:54,depression ) anxiety,Anxiety,0,0,,1,1.0,1.0,1.0,0.208333333,0.243243243,0.491084705,0.8125,0.6571023464202881,0.8641121983528137
424,425,2/12/20 19:54,deep venous thrombosis,Deep Vein Thrombosis,0,0,Veins,1,1.0,0.0,1.0,0.333333333,0.818181818,0.844430337,0.611111111,0.7808355093002319,0.6214955945809683
425,426,2/12/20 19:54,PLAN,Sleep Apnea Syndromes,0,0,,0,,,,0.0,0.09677419400000001,-0.16849049600000002,0.045454545,0.2547744810581207,-0.0561019042506814
426,427,2/12/20 19:54,sleep apnea,Sleep Apnea Syndromes,0,0,,1,1.0,1.0,1.0,0.6465517239999999,0.523809524,1.0,0.5,0.6620232462882996,0.5823382607528141
427,428,2/12/20 19:55,morbid obesity,Sleep Apnea Syndromes,0,0,,1,1.0,1.0,1.0,0.25,0.133333333,0.363922715,0.7142857140000001,0.4249895513057709,0.1893298854785306
428,429,2/12/20 19:55,psoriasis,Sleep Apnea Syndromes,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857140000001,0.23674829304218292,0.11760561540722847
429,430,2/12/20 19:55,OSA,Sleep Apnea Syndromes,0,0,,1,1.0,1.0,1.0,0.333333333,0.0,0.42721344,0.7,0.674551784992218,0.3939294492204984
430,431,2/12/20 19:55,DVT,Deep Vein Thrombosis,0,1,,1,1.0,1.0,1.0,0.333333333,0.7826086959999999,0.844430337,0.578947368,0.7800557017326355,0.6214955945809683
431,432,2/12/20 19:55,thrombocytopenia,Sleep Apnea Syndromes,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714290000001,0.30974340438842773,0.13219323009252548
432,433,2/12/20 19:56,DVT,Deep Vein Thrombosis,0,0,,1,1.0,1.0,1.0,0.333333333,0.7826086959999999,0.844430337,0.578947368,0.7823635935783386,0.6214955945809683
433,434,2/12/20 19:57,DVT,Deep Vein Thrombosis,0,0,,1,1.0,1.0,1.0,0.333333333,0.7826086959999999,0.844430337,0.578947368,0.779111385345459,0.6214955945809683
434,435,2/12/20 19:57,small bowel obstruction,Small bowel obstruction,0,0,Intestines,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,0.9220572710037231,1.0
435,436,2/12/20 19:57,DVT,Deep Vein Thrombosis,0,0,,1,1.0,1.0,1.0,0.333333333,0.7826086959999999,0.844430337,0.578947368,0.7809489369392395,0.6214955945809683
436,437,2/12/20 19:57,Infections,Intervertebral Disc Degeneration,0,0,,0,,,,0.135135135,0.27777777800000003,0.338255769,0.5625,0.27634453773498535,0.0011976290261372924
437,438,2/12/20 19:57,disc degeneration,Intervertebral Disc Degeneration,0,0,Entire intervertebral disc of fifth lumbar vertebra,1,1.0,1.0,1.0,0.6465517239999999,0.53125,0.727939288,0.647058824,0.6698282361030579,0.6822597715589735
438,439,2/12/20 19:58,DVT,Deep Vein Thrombosis,0,0,,1,0.0,1.0,1.0,0.333333333,0.7826086959999999,0.844430337,0.578947368,0.7796315550804138,0.6214955945809683
439,440,2/12/20 19:58,DVT,Deep Vein Thrombosis,0,0,,1,1.0,1.0,1.0,0.333333333,0.7826086959999999,0.844430337,0.578947368,0.7790675163269043,0.6214955945809683
440,441,2/12/20 19:59,DEEP VENOUS THROMBOSIS,Deep Vein Thrombosis,0,0,Veins,1,1.0,0.0,1.0,0.333333333,0.818181818,0.844430337,0.16,0.7790621519088745,0.6214955945809683
441,442,2/12/20 19:59,deep venous thrombosis,Deep Vein Thrombosis,0,0,Veins,1,1.0,0.0,1.0,0.333333333,0.818181818,0.844430337,0.611111111,0.7790620923042297,0.6214955945809683
442,443,2/12/20 19:59,atretic,Impatent structure,0,0,Collateral branch of vessel,0,,,,0.0,0.222222222,0.0,0.384615385,0.31054744124412537,0.14940722286701202
443,444,2/12/20 19:59,PDA,Impatent structure,0,0,Posterior interventricular branch of right coronary artery,1,1.0,1.0,1.0,0.981481481,0.96,1.0,0.8,0.5668492913246155,0.10644488483667373
444,445,2/12/20 20:00,deep venous thrombosis,Deep Vein Thrombosis,0,0,Veins,1,0.0,0.0,1.0,0.333333333,0.818181818,0.844430337,0.611111111,0.7794947028160095,0.6214955945809683
445,446,2/12/20 20:00,eos,Familial eosinophilia,1,0,,1,1.0,1.0,1.0,0.0,0.47619047600000003,0.456366271,0.615384615,0.5685445666313171,0.3917881175875664
446,447,2/12/20 20:00,toxic shock,Toxic Shock Syndrome,0,0,,1,1.0,1.0,1.0,0.6465517239999999,0.55,0.511202494,0.41176470600000004,0.6978966593742371,0.4919140385463834
447,448,2/12/20 20:01,deep venous thrombosis,Deep Vein Thrombosis,0,0,Structure of calf of leg,1,1.0,1.0,1.0,0.333333333,0.818181818,0.844430337,0.611111111,0.7790545225143433,0.6214955945809683
448,449,2/12/20 20:02,deep venous thrombosis,Deep Vein Thrombosis,0,0,Veins,1,1.0,0.0,1.0,0.333333333,0.818181818,0.844430337,0.611111111,0.7790631651878357,0.6214955945809683
449,450,2/12/20 20:02,deep venous thrombosis,Deep Vein Thrombosis,0,0,Structure of calf of leg,1,1.0,0.0,1.0,0.333333333,0.818181818,0.844430337,0.611111111,0.7790620923042297,0.6214955945809683
450,451,2/12/20 20:03,DVT,Deep Vein Thrombosis,0,0,,1,1.0,1.0,1.0,0.333333333,0.7826086959999999,0.844430337,0.578947368,0.7790620923042297,0.6214955945809683
451,452,2/12/20 20:05,ulcers,Ulcer,0,0,,1,1.0,1.0,1.0,1.0,0.833333333,0.7838571670000001,0.571428571,0.8270353674888611,0.8083618879318237
452,453,2/12/20 20:07,ulcers,Ulcer,0,0,,1,1.0,1.0,,1.0,0.833333333,0.7838571670000001,0.571428571,0.8308891654014587,0.8083618879318237
453,454,2/12/20 20:07,ulcers,Ulcer,0,0,,1,1.0,1.0,1.0,1.0,0.833333333,0.7838571670000001,0.571428571,0.8308889269828796,0.8083618879318237
454,455,2/12/20 20:08,ulcer,Ulcer,0,0,Hallux structure,1,1.0,1.0,1.0,1.0,1.0,1.0,0.666666667,0.9273427128791809,1.0
455,456,2/12/20 21:16,Interaction,Drug Interactions,0,0,,1,1.0,1.0,1.0,0.263157895,0.647058824,0.326243877,0.642857143,0.5165387392044067,0.36062420532107353
456,457,2/12/20 21:16,Alert,Drug Interactions,0,0,,0,,,,0.0,0.10526315800000001,0.230273128,0.214285714,0.33529773354530334,0.14595645479857922
457,458,2/12/20 21:17,Pain,Drug Interactions,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.30873921513557434,0.05167810735292733
458,459,2/12/20 21:17,ulcer,Ulcer,0,0,,1,0.0,1.0,1.0,1.0,1.0,1.0,0.666666667,0.9278532862663269,1.0
459,460,2/12/20 21:18,ACETYLSALICYLIC ACID,Aspirin,0,0,,1,1.0,1.0,1.0,0.0,0.2,0.7946902509999999,0.066666667,0.5999724268913269,0.4589367173612118
460,461,2/12/20 21:21,INH,Aspirin,0,0,,1,1.0,1.0,1.0,0.5,0.222222222,0.751004398,0.0,0.3355165421962738,0.24777546525001526
461,462,2/12/20 21:21,CAPTOPRIL,Aspirin,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.066666667,0.6897560954093933,0.5263704657554626
462,463,2/12/20 21:23,Cor,Aspirin,0,0,,0,,,,0.0,0.3,0.0,0.3,0.34243157505989075,-0.10145014524459839
463,464,2/12/20 21:24,end,"Endoglin, human",0,0,,0,,,,0.0,0.2,-0.05813436,0.14285714300000002,0.2145344763994217,-0.030584619380533695
464,465,2/12/20 21:24,end,"Endoglin, human",0,0,,0,,,,0.0,0.2,-0.05813436,0.14285714300000002,0.21448779106140137,-0.030584619380533695
465,466,2/12/20 21:25,end,"Endoglin, human",0,0,,0,,,,0.0,0.2,-0.05813436,0.14285714300000002,0.2144869863986969,-0.030584619380533695
466,467,2/12/20 21:26,TSH,Coumadin,0,0,,1,1.0,1.0,1.0,0.0,0.28571428600000004,0.811642587,0.36842105299999994,0.4172433614730835,-0.01410989873111248
467,468,2/12/20 21:27,KCl,Coumadin,0,0,,1,1.0,1.0,1.0,0.0,0.111111111,0.890128255,0.125,0.31138208508491516,0.2922626733779907
468,469,2/12/20 21:28,amp,Coumadin,0,0,,1,1.0,1.0,1.0,0.0,0.130434783,0.469460875,0.14285714300000002,0.29535266757011414,-0.04205869138240814
469,470,2/12/20 21:30,salt,Coumadin,0,0,,1,1.0,1.0,1.0,0.0,0.133333333,0.608545125,0.066666667,0.3192369341850281,0.19162751734256744
470,471,2/12/20 21:30,fat,Coumadin,0,0,,1,1.0,1.0,1.0,0.135135135,0.115384615,0.7042517070000001,0.133333333,0.24485139548778534,-0.14593537151813507
471,472,2/12/20 21:30,Asa,Coumadin,0,0,,1,1.0,1.0,1.0,0.5,0.875,1.0,0.625,0.634360671043396,0.4754134714603424
472,473,2/12/20 21:32,sugars,Sugars,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.833333333,0.927104115486145,1.0
473,474,2/12/20 21:33,Senna,Colace,0,0,,1,1.0,1.0,1.0,0.0,0.26666666699999997,0.6983075440000001,0.25,0.4521053433418274,0.7029678821563721
474,475,2/12/20 21:33,iron sulfate,Colace,0,0,,1,1.0,1.0,1.0,0.25,0.666666667,0.852983415,0.833333333,0.3297613859176636,0.4849152900278568
475,476,2/12/20 21:33,antibiotics,Antibiotics,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777779999999,0.9310203194618225,1.0
476,477,2/12/20 21:36,INR,International Normalized Ratio,0,0,,1,1.0,1.0,1.0,0.981481481,0.967741935,1.0,0.75,0.9120218753814697,1.0
477,478,2/12/20 21:37,PTT,International Normalized Ratio,0,0,,1,1.0,1.0,1.0,0.613425926,0.551020408,0.45135809,0.636363636,0.4270099103450775,0.09200079506263137
478,479,2/12/20 21:37,platelet count,International Normalized Ratio,0,0,Blood Platelets,1,1.0,1.0,1.0,0.6465517239999999,0.538461538,1.0,0.533333333,0.442293643951416,0.18091304413974285
479,480,2/12/20 21:37,BUN,International Normalized Ratio,0,0,,1,1.0,1.0,1.0,0.754985755,0.612903226,1.0,0.705882353,0.513035774230957,0.20223699739346138
480,481,2/12/20 21:38,Carotid imaging,Catheterization,0,0,Structure of left internal carotid artery,1,1.0,1.0,1.0,0.263157895,0.333333333,0.582119927,0.625,0.3884127140045166,0.3673909157514572
481,482,2/12/20 21:38,PROCEDURES,Interventional procedure,0,0,,1,1.0,1.0,1.0,0.526315789,0.333333333,0.518017441,0.0,0.4712170362472534,0.304004967212677
482,483,2/12/20 21:38,TAH,Interventional procedure,0,0,,1,1.0,1.0,1.0,0.981481481,0.9655172409999999,1.0,0.8888888890000001,0.578926682472229,0.27870289153522915
483,484,2/12/20 21:39,EXERCISE TOLERANCE TEST,Exercise stress test,0,0,,1,1.0,1.0,1.0,0.333333333,0.6521739129999999,1.0,0.10526315800000001,0.6870580315589905,0.44170484290673184
484,485,2/12/20 21:39,knee,"Joint Examination, Knee",0,0,Knee,0,0.0,0.0,0.0,0.17857142899999998,0.17391304300000002,0.66565303,0.14285714300000002,0.290438175201416,0.6400696088870367
485,486,2/12/20 21:40,radiation,Auscultation,1,0,,1,1.0,1.0,1.0,0.0,0.193548387,0.293711662,0.352941176,0.38986366987228394,0.13238172233104706
486,487,2/12/20 21:40,Knee,Procedure on hip,0,0,Knee,0,0.0,0.0,0.0,0.17857142899999998,0.17391304300000002,0.66565303,0.23076923100000002,0.31121453642845154,0.35597700842966634
487,488,2/12/20 21:40,Hip,Procedure on hip,0,0,Hip structure,0,,,,0.17857142899999998,0.1875,0.42326722,0.153846154,0.32127848267555237,0.37435422961910564
488,489,2/13/20 9:24,Seasonal allergies,Hay fever,0,0,,1,1.0,1.0,1.0,0.0,0.222222222,0.5768980979999999,0.28571428600000004,0.5143435001373291,0.37547081150114536
489,490,2/13/20 9:24,COPD,Hay fever,0,0,,1,1.0,1.0,1.0,0.638888889,0.7894736840000001,0.8808173840000001,0.761904762,0.44421735405921936,0.11696955266719063
490,491,2/13/20 9:24,knee injury,Hay fever,0,0,Knee,1,1.0,1.0,1.0,0.9375,0.7692307690000001,0.5412980620000001,0.8,0.5350310802459717,0.1328925178386271
491,492,2/13/20 9:25,bleeding or clotting disorders,Hay fever,1,0,,1,1.0,1.0,1.0,0.60483871,0.566666667,0.31380824399999996,0.8666666670000001,0.4685322642326355,0.12808329588733613
492,493,2/13/20 9:25,fractures,Fracture,1,0,Intracranial,1,1.0,1.0,1.0,1.0,0.8888888890000001,0.841343582,0.875,0.8403760194778442,0.8458998203277588
493,494,2/13/20 9:26,fracture,Fracture,0,0,Femur,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9220854043960571,1.0
