,number,date,range,concept,negation,hof,location,correct_answ,hof_answ,location_answ,negation_answ,bleu_score,levenstein_sim,cosine_sim,jaccard_sim,Elmo_cosine,new_cosine_sim
319,320,2/12/20 18:15,heart failure,Heart failure,0,0,Heart,1,1.0,1.0,1.0,1.0,1.0,1.0,0.818181818,0.3406698865195115,0.40558102054160033
320,321,2/12/20 18:16,heart failure,Heart failure,0,0,Heart,1,1.0,0.0,1.0,1.0,1.0,1.0,0.818181818,0.34067023421327275,0.40558102054160033
321,322,2/12/20 18:17,heart failure,Heart failure,0,0,Heart,1,0.0,1.0,1.0,1.0,1.0,1.0,0.818181818,0.3406702900926272,0.40558102054160033
322,323,2/12/20 18:25,PLAN,Infantile Neuroaxonal Dystrophy,0,0,,0,,,,0.0,0.09677419400000001,-0.16849049600000002,0.045454545,0.2328701764345169,0.0
323,324,2/12/20 18:25,Plan,Infantile Neuroaxonal Dystrophy,0,0,,0,,,,0.0,0.09677419400000001,-0.16849049600000002,0.15,0.13247925681727274,0.3553994726867248
324,325,2/12/20 18:26,PLAN,Infantile Neuroaxonal Dystrophy,0,0,,0,,,,0.0,0.09677419400000001,-0.16849049600000002,0.045454545,0.23361043951341084,0.0
325,326,2/12/20 18:26,Plan,Infantile Neuroaxonal Dystrophy,0,0,,0,,,,0.0,0.09677419400000001,-0.16849049600000002,0.15,0.13247769432408468,0.3553994726867248
326,327,2/12/20 18:43,infection,Communicable Diseases,0,0,,1,1.0,1.0,1.0,0.0,0.14285714300000002,0.368595585,0.3125,0.2772626578807831,0.4107435638613907
327,328,2/12/20 18:43,infectious,Communicable Diseases,0,0,,1,0.0,1.0,1.0,0.0,0.19047619,0.543874189,0.4375,0.24210230012734732,0.39897209136850303
328,329,2/12/20 18:44,infectious,Communicable Diseases,0,0,,1,1.0,1.0,1.0,0.0,0.19047619,0.543874189,0.4375,0.2426963746547699,0.39897209136850303
329,330,2/12/20 18:44,infectious,Communicable Diseases,0,0,,1,1.0,1.0,1.0,0.0,0.19047619,0.543874189,0.4375,0.24269625544548035,0.39897209136850303
330,331,2/12/20 18:44,infectious,Communicable Diseases,0,0,,1,1.0,1.0,1.0,0.0,0.19047619,0.543874189,0.4375,0.2426962529619535,0.39897209136850303
331,332,2/12/20 19:24,MYOCARDIAL INFARCTION,Myocardial Infarction,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.125,0.16638635781904063,0.0
332,333,2/12/20 19:25,heart attack,Myocardial Infarction,0,1,Heart,1,0.0,1.0,1.0,0.0,0.23809523800000001,0.481526911,0.294117647,0.24712732682625452,0.36544896788293063
333,334,2/12/20 19:29,myocardial infarction,Myocardial Infarction,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.3481629764040311,0.39041498297238875
334,335,2/12/20 19:30,MYOCARDIAL INFARCTION,Myocardial Infarction,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.125,0.1654330256084601,0.0
335,336,2/12/20 19:31,Hypertension,Hypertensive disease,0,0,,1,1.0,1.0,1.0,0.263157895,0.5,0.6737101670000001,0.642857143,0.36177685856819153,0.4172568258387272
336,337,2/12/20 19:31,myocardial infarction,Myocardial Infarction,0,0,,1,0.0,1.0,1.0,1.0,1.0,1.0,0.8,0.345231498281161,0.39041498297238875
337,338,2/12/20 19:31,htn,Hypertensive disease,0,0,,1,1.0,1.0,1.0,0.263157895,0.5,0.6737101670000001,0.5,0.1972432384888331,0.3561235238556509
338,339,2/12/20 19:31,hypertension,Hypertensive disease,0,0,,1,1.0,1.0,1.0,0.263157895,0.5,0.6737101670000001,0.533333333,0.3895927220582962,0.3990007418173331
339,340,2/12/20 19:32,myocardial infarction,Myocardial Infarction,0,0,,1,0.0,1.0,1.0,1.0,1.0,1.0,0.8,0.3482300788164139,0.39041498297238875
340,341,2/12/20 19:32,Hypertension,Hypertensive disease,0,0,,1,1.0,1.0,1.0,0.263157895,0.5,0.6737101670000001,0.642857143,0.3613455668091774,0.4172568258387272
341,342,2/12/20 19:32,amp,Adenosine Monophosphate,0,0,,1,1.0,1.0,1.0,0.0,0.130434783,0.469460875,0.14285714300000002,0.17168902605772018,0.27932497169822457
342,343,2/12/20 19:32,myocardial infarction,Myocardial Infarction,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.34565717975298565,0.39041498297238875
343,344,2/12/20 19:32,amp,Adenosine Monophosphate,0,0,,1,1.0,1.0,1.0,0.0,0.130434783,0.469460875,0.14285714300000002,0.17683769762516022,0.27932497169822457
344,345,2/12/20 19:32,hypertension,Hypertensive disease,0,0,,1,1.0,1.0,1.0,0.263157895,0.5,0.6737101670000001,0.533333333,0.38825638095537823,0.3990007418173331
345,346,2/12/20 19:32,amp,Adenosine Monophosphate,0,0,,1,1.0,1.0,1.0,0.0,0.130434783,0.469460875,0.14285714300000002,0.17657466481129327,0.27932497169822457
346,347,2/12/20 19:32,amp,Adenosine Monophosphate,0,0,,1,1.0,1.0,1.0,0.0,0.130434783,0.469460875,0.14285714300000002,0.17308421432971954,0.27932497169822457
347,348,2/12/20 19:33,amp,Adenosine Monophosphate,0,0,,1,1.0,1.0,1.0,0.0,0.130434783,0.469460875,0.14285714300000002,0.17307584981123605,0.27932497169822457
348,349,2/12/20 19:33,amp,Adenosine Monophosphate,0,0,,1,1.0,1.0,1.0,0.0,0.130434783,0.469460875,0.14285714300000002,0.17307578772306442,0.27932497169822457
349,350,2/12/20 19:33,CHF,Hypertensive disease,0,0,,1,0.0,1.0,1.0,0.981481481,0.96,1.0,0.833333333,0.32893285155296326,0.0
350,351,2/12/20 19:33,amp,Adenosine Monophosphate,0,0,,1,1.0,1.0,1.0,0.0,0.130434783,0.469460875,0.14285714300000002,0.17241505905985832,0.27932497169822457
351,352,2/12/20 19:33,myocardial infarction,Myocardial Infarction,0,0,,1,0.0,1.0,1.0,1.0,1.0,1.0,0.8,0.34565864875912666,0.39041498297238875
352,353,2/12/20 19:33,amp,Adenosine Monophosphate,0,0,,1,1.0,1.0,1.0,0.0,0.130434783,0.469460875,0.14285714300000002,0.17683770259221396,0.27932497169822457
353,354,2/12/20 19:33,CHF,Hypertensive disease,0,0,,1,1.0,1.0,1.0,0.981481481,0.96,1.0,0.833333333,0.3289311205347379,0.0
354,355,2/12/20 19:33,cardiomyopathy,Hypertensive disease,0,0,,1,1.0,1.0,1.0,0.5,0.8125,0.493917674,0.7142857140000001,0.31260333210229874,0.32409459725022316
355,356,2/12/20 19:33,myocardial infarction,Myocardial Infarction,0,0,,1,0.0,1.0,1.0,1.0,1.0,1.0,0.8,0.34891971821586293,0.39041498297238875
356,357,2/12/20 19:33,amp,Adenosine Monophosphate,0,0,,1,1.0,1.0,1.0,0.0,0.130434783,0.469460875,0.14285714300000002,0.17683932930231094,0.27932497169822457
357,358,2/12/20 19:34,myocardial infarction,Myocardial Infarction,0,0,,1,1.0,0.0,1.0,1.0,1.0,1.0,0.8,0.34566017736991245,0.39041498297238875
358,359,2/12/20 19:34,amp,Adenosine Monophosphate,0,0,,1,1.0,1.0,1.0,0.0,0.130434783,0.469460875,0.14285714300000002,0.17683777709801993,0.27932497169822457
359,360,2/12/20 19:34,Iron deficiency anemia,Hypertensive disease,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2479429812067085,0.418563223601869
360,361,2/12/20 19:34,myocardial infarctions,Myocardial Infarction,0,0,,1,1.0,1.0,1.0,1.277777778,0.954545455,0.6898215409999999,0.75,0.31844425077239674,0.385270422984841
361,362,2/12/20 19:34,amp,Adenosine Monophosphate,0,0,,1,1.0,1.0,1.0,0.0,0.130434783,0.469460875,0.14285714300000002,0.17700295646985373,0.27932497169822457
362,363,2/12/20 19:34,HEART FAILURE,Hypertensive disease,0,0,Heart,1,1.0,1.0,1.0,1.0,1.0,1.0,0.111111111,0.12798974383622408,0.0
363,364,2/12/20 19:34,hypertension,Hypertensive disease,0,0,,1,1.0,1.0,1.0,0.263157895,0.5,0.6737101670000001,0.533333333,0.38709500928719837,0.3990007418173331
364,365,2/12/20 19:34,Coumadin,Coumadin,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3342073202133179,1.0
365,366,2/12/20 19:35,Diabetes,Hypertensive disease,0,0,,1,1.0,1.0,1.0,0.263157895,0.470588235,0.8091974259999999,0.636363636,0.3246326570709546,0.4165208941946427
366,367,2/12/20 19:35,Coumadin,Coumadin,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33240862786769865,1.0
367,368,2/12/20 19:35,myocardial infarction,Hypertensive disease,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.2230816539376974,0.3728245918225083
368,369,2/12/20 19:35,myocardial infarction,Myocardial Infarction,0,0,,1,1.0,1.0,0.0,1.0,1.0,1.0,0.8,0.3486408206323783,0.39041498297238875
369,370,2/12/20 19:35,Coronary artery disease,Hypertensive disease,0,0,Heart,1,1.0,1.0,1.0,1.0,1.0,1.0,0.7857142859999999,0.27648646301693386,0.3941790346677105
370,371,2/12/20 19:35,Lisinopril,Lisinopril,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3172021955251694,1.0
371,372,2/12/20 19:35,Lisinopril,Lisinopril,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.31584254205226897,1.0
372,373,2/12/20 19:35,amaurosis,Hypertensive disease,0,0,,1,1.0,1.0,1.0,1.0,1.0,0.0,0.875,0.25465937455495197,0.333754061318842
373,374,2/12/20 19:35,myocardial infarction,Myocardial Infarction,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.3482177158196767,0.39041498297238875
374,375,2/12/20 19:36,myocardial infarction,Myocardial Infarction,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.34843526283899945,0.39041498297238875
375,376,2/12/20 19:36,chf,Hypertensive disease,0,0,,1,1.0,1.0,1.0,0.981481481,0.96,1.0,0.833333333,0.1135248951613903,0.3891639779839251
376,377,2/12/20 19:36,diabetes,Hypertensive disease,0,0,,1,1.0,1.0,1.0,0.263157895,0.470588235,0.8091974259999999,0.5,0.36420340339342755,0.4242736124174876
377,378,2/12/20 19:36,cad,Hypertensive disease,0,0,Heart,1,1.0,1.0,1.0,0.981481481,0.958333333,1.0,0.625,0.16397971287369728,0.37288776709249727
378,379,2/12/20 19:37,hypercholesterolemia,Hypertensive disease,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714290000001,0.3101436719298363,0.3793416679913991
379,380,2/12/20 19:37,CHRONIC OBSTRUCTIVE PULMONARY DISEASE,"Deafness, Sensorineural, And Male Infertility",0,0,Lung,0,1.0,1.0,1.0,0.454545455,0.405405405,0.309503272,0.068965517,0.17533646813697285,0.0
380,381,2/12/20 19:38,MYOCARDIAL INFARCTION,Myocardial Infarction,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.125,0.16369139899810156,0.0
381,382,2/12/20 19:38,DIS,"Deafness, Sensorineural, And Male Infertility",0,0,,0,,,,0.0,0.04444444400000001,0.170714828,0.15,0.1878175081478225,0.0
382,383,2/12/20 19:38,FOOT GANGRENE,"Deafness, Sensorineural, And Male Infertility",0,0,Foot,1,1.0,1.0,1.0,0.344827586,0.1875,0.495674868,0.117647059,0.1979334114326371,0.0
383,384,2/12/20 19:39,DIS,"Deafness, Sensorineural, And Male Infertility",0,0,Structure of right foot,0,,,,0.0,0.04444444400000001,0.170714828,0.15,0.1877971523337894,0.0
384,385,2/12/20 19:39,DIS,"Deafness, Sensorineural, And Male Infertility",0,0,,0,,,,0.0,0.04444444400000001,0.170714828,0.15,0.18823269257942835,0.0
385,386,2/12/20 19:39,post-concussive syndrome,"Deafness, Sensorineural, And Male Infertility",0,0,,1,1.0,1.0,1.0,0.9375,0.916666667,1.0,0.736842105,0.187019605603483,0.40750540490137704
386,387,2/12/20 19:39,myocardial infarction,Myocardial Infarction,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.3464467339217663,0.39041498297238875
387,388,2/12/20 19:39,Food/Drug Interaction,Food-Drug Interactions,0,0,,1,1.0,1.0,1.0,0.25,0.9090909090000001,0.8100879790000001,0.833333333,0.30668692849576473,0.4050285166654831
388,389,2/12/20 19:40,MYOCARDIAL INFARCTION,Myocardial Infarction,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.125,0.16302714124321938,0.0
389,390,2/12/20 19:40,stomach,Food-Drug Interactions,0,0,Entire stomach,0,,,,0.263157895,0.4375,0.672669709,0.583333333,0.15427490572134653,0.3555309295090808
390,391,2/12/20 19:40,myocardial infarction,Myocardial Infarction,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.35004423434535664,0.39041498297238875
391,392,2/12/20 19:40,myocardial infarction,Myocardial Infarction,0,0,,1,0.0,1.0,1.0,1.0,1.0,1.0,0.8,0.3484363965690136,0.39041498297238875
392,393,2/12/20 19:42,myocardial infarction,Myocardial Infarction,0,0,,1,0.0,1.0,1.0,1.0,1.0,1.0,0.8,0.34843581542372704,0.39041498297238875
393,394,2/12/20 19:42,stomach,Food-Drug Interactions,0,0,Entire stomach,0,,,,0.263157895,0.4375,0.672669709,0.583333333,0.1592454587419828,0.3555309295090808
394,395,2/12/20 19:43,myocardial infarction,Myocardial Infarction,0,1,Arteries,1,1.0,0.0,1.0,1.0,1.0,1.0,0.8,0.3500432074069977,0.39041498297238875
395,396,2/12/20 19:44,LAD,Obesity,0,0,Anterior descending branch of left coronary artery,0,,1.0,,0.0,0.234375,0.632856071,0.444444444,0.1988727405667305,0.0
396,397,2/12/20 19:45,Ext,Obesity,0,0,,0,,0.0,,0.0,0.275862069,0.204857625,0.31578947399999996,0.1869053840637207,0.3583070809642474
397,398,2/12/20 19:45,sem,Obesity,0,0,,0,,,,0.0,0.155172414,0.0,0.48,0.1715443953871727,0.4310622935493787
398,399,2/12/20 19:45,Afib,Obesity,0,0,,1,1.0,1.0,1.0,0.0,0.21052631600000002,0.8008730409999999,0.25,0.23445872366428375,0.45403340955575305
399,400,2/12/20 19:46,CVA,Obesity,0,0,,1,1.0,1.0,1.0,0.23809523800000001,0.851851852,0.727308333,0.8235294120000001,0.2579395294189453,0.0
400,401,2/12/20 19:46,cerebrovascular accident,Obesity,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,0.19924064949154854,0.38567313851545687
401,402,2/12/20 19:46,IDDM,Obesity,0,0,,1,1.0,1.0,1.0,0.161290323,0.13888888900000002,0.6402129529999999,0.6315789470000001,0.30637730956077575,0.0
402,403,2/12/20 19:46,neuropathy ( peripheral,Obesity,0,0,,1,1.0,1.0,1.0,0.47619047600000003,0.260869565,0.7045116570000001,0.75,0.14952711885174116,0.32721639797091484
403,404,2/12/20 19:47,Infectious,Communicable Diseases,0,0,,1,1.0,1.0,1.0,0.0,0.19047619,0.543874189,0.41176470600000004,0.26726948221524555,0.40098537592056355
404,405,2/12/20 19:48,wound,Communicable Diseases,0,0,,1,1.0,1.0,1.0,0.526315789,0.384615385,0.640541121,0.454545455,0.15576702480514845,0.3728292610910204
405,406,2/12/20 19:48,osteomyelitis,Communicable Diseases,0,0,Bone structure of calcaneum,1,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888890000001,0.21717504784464836,0.3845405733992911
406,407,2/12/20 19:49,anterior,Adenohypophyseal Diseases,0,0,Arteries,0,,,,0.0,0.16,0.171049237,0.3125,0.13693945854902267,0.35024891662496055
407,408,2/12/20 19:49,anterior,Adenohypophyseal Diseases,0,0,,0,,,,0.0,0.16,0.171049237,0.3125,0.13756119956572851,0.35024891662496055
408,409,2/12/20 19:49,stroke,Adenohypophyseal Diseases,0,0,,1,1.0,1.0,1.0,0.263157895,0.125,0.563425779,0.294117647,0.23581074426571527,0.3827795304470893
409,410,2/12/20 19:50,anterior,Adenohypophyseal Diseases,0,0,Anterior descending branch of left coronary artery,0,,,,0.0,0.16,0.171049237,0.3125,0.13601460680365562,0.35024891662496055
410,411,2/12/20 19:50,dvt,Deep Vein Thrombosis,0,0,,1,1.0,1.0,1.0,0.333333333,0.7826086959999999,0.844430337,0.578947368,0.18571228427546366,0.364427268339528
411,412,2/12/20 19:50,DVT,Deep Vein Thrombosis,0,0,Limb structure,1,1.0,1.0,1.0,0.333333333,0.7826086959999999,0.844430337,0.578947368,0.28589734009334017,0.0
412,413,2/12/20 19:51,DVT,Deep Vein Thrombosis,0,0,,1,1.0,1.0,1.0,0.333333333,0.7826086959999999,0.844430337,0.578947368,0.28610161798340933,0.0
413,414,2/12/20 19:51,DVT,Deep Vein Thrombosis,0,0,,1,1.0,1.0,1.0,0.333333333,0.7826086959999999,0.844430337,0.578947368,0.28610144555568695,0.0
414,415,2/12/20 19:51,HEREDITARY ANGIOEDEMA,Deep Vein Thrombosis,0,0,,1,1.0,1.0,1.0,0.25,0.21739130399999998,0.571666837,0.115384615,0.1323449146002531,0.0
415,416,2/12/20 19:51,DVT,Deep Vein Thrombosis,0,1,,1,1.0,0.0,1.0,0.333333333,0.7826086959999999,0.844430337,0.578947368,0.28547788092068266,0.0
416,417,2/12/20 19:52,CHH,Deep Vein Thrombosis,0,0,,1,1.0,1.0,1.0,0.0,0.12,0.632903278,0.0625,0.23937228534902846,0.0
417,418,2/12/20 19:52,DVT,Deep Vein Thrombosis,0,1,,1,1.0,1.0,1.0,0.333333333,0.7826086959999999,0.844430337,0.578947368,0.28599209444863455,0.0
418,419,2/12/20 19:52,CHH,Deep Vein Thrombosis,0,0,,0,,,,0.0,0.12,0.632903278,0.0625,0.23937261956078665,0.0
419,420,2/12/20 19:53,GERD,Deep Vein Thrombosis,0,0,,1,1.0,1.0,1.0,0.6465517239999999,0.7419354840000001,0.67886433,0.7777777779999999,0.26505732110568453,0.0
420,421,2/12/20 19:53,anxiety,Anxiety,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.3927207112312317,0.4326283614235846
421,422,2/12/20 19:53,deep venous thrombosis,Deep Vein Thrombosis,0,0,Veins,1,0.0,0.0,1.0,0.333333333,0.818181818,0.844430337,0.611111111,0.30370396304698216,0.39126556818683944
422,423,2/12/20 19:54,depression,Anxiety,0,0,,1,1.0,1.0,1.0,0.263157895,0.473684211,0.7141569259999999,0.636363636,0.37895662784576417,0.39083016899724804
423,424,2/12/20 19:54,depression ) anxiety,Anxiety,0,0,,1,1.0,1.0,1.0,0.208333333,0.243243243,0.491084705,0.8125,0.35253341098626456,0.39691625531835883
424,425,2/12/20 19:54,deep venous thrombosis,Deep Vein Thrombosis,0,0,Veins,1,1.0,0.0,1.0,0.333333333,0.818181818,0.844430337,0.611111111,0.3025688617711976,0.39126556818683944
425,426,2/12/20 19:54,PLAN,Sleep Apnea Syndromes,0,0,,0,,,,0.0,0.09677419400000001,-0.16849049600000002,0.045454545,0.22936983832291194,0.0
426,427,2/12/20 19:54,sleep apnea,Sleep Apnea Syndromes,0,0,,1,1.0,1.0,1.0,0.6465517239999999,0.523809524,1.0,0.5,0.3470284992030689,0.385955347889103
427,428,2/12/20 19:55,morbid obesity,Sleep Apnea Syndromes,0,0,,1,1.0,1.0,1.0,0.25,0.133333333,0.363922715,0.7142857140000001,0.24416274683816092,0.3763966637197882
428,429,2/12/20 19:55,psoriasis,Sleep Apnea Syndromes,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857140000001,0.2634941637516022,0.33059750036853885
429,430,2/12/20 19:55,OSA,Sleep Apnea Syndromes,0,0,,1,1.0,1.0,1.0,0.333333333,0.0,0.42721344,0.7,0.3150888000215803,0.0
430,431,2/12/20 19:55,DVT,Deep Vein Thrombosis,0,1,,1,1.0,1.0,1.0,0.333333333,0.7826086959999999,0.844430337,0.578947368,0.2857480709041868,0.0
431,432,2/12/20 19:55,thrombocytopenia,Sleep Apnea Syndromes,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714290000001,0.249650171824864,0.36396568843338173
432,433,2/12/20 19:56,DVT,Deep Vein Thrombosis,0,0,,1,1.0,1.0,1.0,0.333333333,0.7826086959999999,0.844430337,0.578947368,0.28550962252276285,0.0
433,434,2/12/20 19:57,DVT,Deep Vein Thrombosis,0,0,,1,1.0,1.0,1.0,0.333333333,0.7826086959999999,0.844430337,0.578947368,0.2861014200108392,0.0
434,435,2/12/20 19:57,small bowel obstruction,Small bowel obstruction,0,0,Intestines,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,0.34165741361322854,0.41299605219851715
435,436,2/12/20 19:57,DVT,Deep Vein Thrombosis,0,0,,1,1.0,1.0,1.0,0.333333333,0.7826086959999999,0.844430337,0.578947368,0.2858791266168867,0.0
436,437,2/12/20 19:57,Infections,Intervertebral Disc Degeneration,0,0,,0,,,,0.135135135,0.27777777800000003,0.338255769,0.5625,0.276214708174978,0.46516327980001276
437,438,2/12/20 19:57,disc degeneration,Intervertebral Disc Degeneration,0,0,Entire intervertebral disc of fifth lumbar vertebra,1,1.0,1.0,1.0,0.6465517239999999,0.53125,0.727939288,0.647058824,0.3407691568136215,0.4391495074766378
438,439,2/12/20 19:58,DVT,Deep Vein Thrombosis,0,0,,1,0.0,1.0,1.0,0.333333333,0.7826086959999999,0.844430337,0.578947368,0.2857560174805777,0.0
439,440,2/12/20 19:58,DVT,Deep Vein Thrombosis,0,0,,1,1.0,1.0,1.0,0.333333333,0.7826086959999999,0.844430337,0.578947368,0.28610109218529295,0.0
440,441,2/12/20 19:59,DEEP VENOUS THROMBOSIS,Deep Vein Thrombosis,0,0,Veins,1,1.0,0.0,1.0,0.333333333,0.818181818,0.844430337,0.16,0.15867438522123156,0.0
441,442,2/12/20 19:59,deep venous thrombosis,Deep Vein Thrombosis,0,0,Veins,1,1.0,0.0,1.0,0.333333333,0.818181818,0.844430337,0.611111111,0.2998824644656408,0.39126556818683944
442,443,2/12/20 19:59,atretic,Impatent structure,0,0,Collateral branch of vessel,0,,,,0.0,0.222222222,0.0,0.384615385,0.1598679150144259,0.4325246974892382
443,444,2/12/20 19:59,PDA,Impatent structure,0,0,Posterior interventricular branch of right coronary artery,1,1.0,1.0,1.0,0.981481481,0.96,1.0,0.8,0.188026063144207,0.0
444,445,2/12/20 20:00,deep venous thrombosis,Deep Vein Thrombosis,0,0,Veins,1,0.0,0.0,1.0,0.333333333,0.818181818,0.844430337,0.611111111,0.3000708335921878,0.39126556818683944
445,446,2/12/20 20:00,eos,Familial eosinophilia,1,0,,1,1.0,1.0,1.0,0.0,0.47619047600000003,0.456366271,0.615384615,0.1721893884241581,0.3538545172073339
446,447,2/12/20 20:00,toxic shock,Toxic Shock Syndrome,0,0,,1,1.0,1.0,1.0,0.6465517239999999,0.55,0.511202494,0.41176470600000004,0.316449265394892,0.4050937496622403
447,448,2/12/20 20:01,deep venous thrombosis,Deep Vein Thrombosis,0,0,Structure of calf of leg,1,1.0,1.0,1.0,0.333333333,0.818181818,0.844430337,0.611111111,0.3039229994728452,0.39126556818683944
448,449,2/12/20 20:02,deep venous thrombosis,Deep Vein Thrombosis,0,0,Veins,1,1.0,0.0,1.0,0.333333333,0.818181818,0.844430337,0.611111111,0.3029640866887002,0.39126556818683944
449,450,2/12/20 20:02,deep venous thrombosis,Deep Vein Thrombosis,0,0,Structure of calf of leg,1,1.0,0.0,1.0,0.333333333,0.818181818,0.844430337,0.611111111,0.30296510280597777,0.39126556818683944
450,451,2/12/20 20:03,DVT,Deep Vein Thrombosis,0,0,,1,1.0,1.0,1.0,0.333333333,0.7826086959999999,0.844430337,0.578947368,0.2856386878660747,0.0
451,452,2/12/20 20:05,ulcers,Ulcer,0,0,,1,1.0,1.0,1.0,1.0,0.833333333,0.7838571670000001,0.571428571,0.39370503425598147,0.5595898181200027
452,453,2/12/20 20:07,ulcers,Ulcer,0,0,,1,1.0,1.0,,1.0,0.833333333,0.7838571670000001,0.571428571,0.3994382292032242,0.5595898181200027
453,454,2/12/20 20:07,ulcers,Ulcer,0,0,,1,1.0,1.0,1.0,1.0,0.833333333,0.7838571670000001,0.571428571,0.3994401514530182,0.5595898181200027
454,455,2/12/20 20:08,ulcer,Ulcer,0,0,Hallux structure,1,1.0,1.0,1.0,1.0,1.0,1.0,0.666666667,0.4161907732486725,0.624751636927778
455,456,2/12/20 21:16,Interaction,Drug Interactions,0,0,,1,1.0,1.0,1.0,0.263157895,0.647058824,0.326243877,0.642857143,0.28650400042533875,0.42191976899547234
456,457,2/12/20 21:16,Alert,Drug Interactions,0,0,,0,,,,0.0,0.10526315800000001,0.230273128,0.214285714,0.21082579096158346,0.46165800181084443
457,458,2/12/20 21:17,Pain,Drug Interactions,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.27924932291110355,0.33740466877463315
458,459,2/12/20 21:17,ulcer,Ulcer,0,0,,1,0.0,1.0,1.0,1.0,1.0,1.0,0.666666667,0.4101713091135025,0.624751636927778
459,460,2/12/20 21:18,ACETYLSALICYLIC ACID,Aspirin,0,0,,1,1.0,1.0,1.0,0.0,0.2,0.7946902509999999,0.066666667,0.16069944873452185,0.0
460,461,2/12/20 21:21,INH,Aspirin,0,0,,1,1.0,1.0,1.0,0.5,0.222222222,0.751004398,0.0,0.23777129352092743,0.0
461,462,2/12/20 21:21,CAPTOPRIL,Aspirin,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.066666667,0.18831395208835602,0.0
462,463,2/12/20 21:23,Cor,Aspirin,0,0,,0,,,,0.0,0.3,0.0,0.3,0.152941732108593,0.40560167903701466
463,464,2/12/20 21:24,end,"Endoglin, human",0,0,,0,,,,0.0,0.2,-0.05813436,0.14285714300000002,0.15298950051267943,0.44012213715662557
464,465,2/12/20 21:24,end,"Endoglin, human",0,0,,0,,,,0.0,0.2,-0.05813436,0.14285714300000002,0.15645201752583185,0.44012213715662557
465,466,2/12/20 21:25,end,"Endoglin, human",0,0,,0,,,,0.0,0.2,-0.05813436,0.14285714300000002,0.15645518029729524,0.44012213715662557
466,467,2/12/20 21:26,TSH,Coumadin,0,0,,1,1.0,1.0,1.0,0.0,0.28571428600000004,0.811642587,0.36842105299999994,0.16767354011535646,0.0
467,468,2/12/20 21:27,KCl,Coumadin,0,0,,1,1.0,1.0,1.0,0.0,0.111111111,0.890128255,0.125,0.14363924711942672,0.36117991698639734
468,469,2/12/20 21:28,amp,Coumadin,0,0,,1,1.0,1.0,1.0,0.0,0.130434783,0.469460875,0.14285714300000002,0.16007875502109528,0.2945230383248556
469,470,2/12/20 21:30,salt,Coumadin,0,0,,1,1.0,1.0,1.0,0.0,0.133333333,0.608545125,0.066666667,0.16874490231275557,0.3108017976794924
470,471,2/12/20 21:30,fat,Coumadin,0,0,,1,1.0,1.0,1.0,0.135135135,0.115384615,0.7042517070000001,0.133333333,0.1601629376411438,0.34112899963344845
471,472,2/12/20 21:30,Asa,Coumadin,0,0,,1,1.0,1.0,1.0,0.5,0.875,1.0,0.625,0.19395967721939086,0.2712718871022974
472,473,2/12/20 21:32,sugars,Sugars,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.833333333,0.30467059314250944,0.4227766909170896
473,474,2/12/20 21:33,Senna,Colace,0,0,,1,1.0,1.0,1.0,0.0,0.26666666699999997,0.6983075440000001,0.25,0.1819615051150322,0.39378757029771805
474,475,2/12/20 21:33,iron sulfate,Colace,0,0,,1,1.0,1.0,1.0,0.25,0.666666667,0.852983415,0.833333333,0.1537465639412403,0.3815066926858642
475,476,2/12/20 21:33,antibiotics,Antibiotics,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777779999999,0.3585961818695068,0.44323254083948477
476,477,2/12/20 21:36,INR,International Normalized Ratio,0,0,,1,1.0,1.0,1.0,0.981481481,0.967741935,1.0,0.75,0.21498824868883407,0.0
